sentence,attack_type_code,attack_type,len_payload
rocafort de queralt,0,normal,19
minako,0,normal,6
kunneke@storagecraft.nz,0,normal,23
lepe@eco-pro.mobi,0,normal,17
per8ebimie0to,0,normal,13
tchistyakov-linn-baker@pool-control.tw,0,normal,38
24249,0,normal,5
cdiz,0,normal,4
estrad sivelli,0,normal,14
netty9,0,normal,6
mong-tse,0,normal,8
" Zita KÃ¶hler , Chairperson Parish Council , agreed give talk Biblical proverbs breakfast ",0,normal,88
"c/ virgen de la almudena, 61 12?c",0,normal,33
toledo,0,normal,6
miner@zing.lk,0,normal,13
mataronesa,0,normal,10
coe,0,normal,3
 They think cover-up protect person people responsible son &apos;s death ,0,normal,71
laycock_faulds@peaf.sd,0,normal,22
carnalmente,0,normal,11
" Revolutionary Sacred Music Factory To close celebrations occasion 160th anniversary , Liederkranz Dunningen (Dunningen Amateur Choir , Glee Club , like) perform Franz Schubert &apos;s &quot; Deutsche Messe &quot; (German Mass) accompany two church services ",0,normal,256
"SELECT DATE2, TIMESTAMP2, SORT_FIELD FROM TBKT2101 ORDER BY DATE2, TIMESTAMP2, SORT_FIELD",0,normal,89
" Do I know beforehand possibly say new spontaneous word? Do I know that, ostentation examining grounds institution, thing? Do I know pledged look one side,  permitted side, man, parish minister? He retained attorney, airs bench emptiest affectation",0,normal,248
mettrey,0,normal,7
amann 132,0,normal,9
76971829y,0,normal,9
pereda barrio,0,normal,13
"SELECT o.genus, o.species, COUNT ( * )  AS num_proteins FROM analysisfeature af, feature cf, featureloc fl, feature p, organism o WHERE af.analysis_id  =  2 AND af.feature_id  =  cf.feature_id AND fl.feature_id  =  cf.feature_id AND fl.srcfeature_id  =  p.feature_id AND p.organism_id  =  o.organism_id GROUP BY o.genus, o.species",0,normal,330
pepe.whitehead@jaxiaabogadosyeconomistas.nr,0,normal,43
hormilla,0,normal,8
"concordia, 102,",0,normal,15
"calle blas infante 52, 6-h",0,normal,26
" The Administrative Department Deutsche Bahn &apos;s reconstruction plans investigated Breinlinger Engineering Office , doubts whether planned connection GeroltzhÃ¤user Weg straightforward ",0,normal,187
aylln tamallangos,0,normal,17
robeling.colmar8@diagnosticoradiologico.nf,0,normal,42
tuffo,0,normal,5
bidart-halton@monnal.tel,0,normal,24
" Fay &apos;s innovation extended years , recently New York Comedy Festival ",0,normal,73
rigand@suncorp.mk,0,normal,17
luke,0,normal,4
jesusa,0,normal,6
marbella,0,normal,8
goi,0,normal,3
 The Associated Press reports target Russian-made SA-125 missiles ,0,normal,64
balutis,0,normal,7
1ed6at0zacin,0,normal,12
barrachina,0,normal,10
talarrubias,0,normal,11
pesantez,0,normal,8
smith-ryg8@lingotes.com.br,0,normal,26
cadaqus,0,normal,7
" Revenue dropped 9 percent flying capacity shrank almost 13 percent first quarter , according financial results released Wednesday corporate parent Republic Airways Holdings Inc ",0,normal,176
55912738z,0,normal,9
" &quot; Most headliners appeared Carolines , went greater success , point &apos;re big play club , &quot; Hirsch said ",0,normal,116
perales del alfambra,0,normal,20
tr2cad4,0,normal,7
kammerer,0,normal,8
bittman,0,normal,7
75000191c,0,normal,9
pelletier@cementosanfranq.hu,0,normal,28
blomfield@enlanzarote.com.al,0,normal,28
po2546oto4,0,normal,10
valls barri,0,normal,11
" And poverty , cannot enjoy life ",0,normal,31
pasadizo fernandez 92 3-c,0,normal,25
deltell riberas,0,normal,15
vaquer gorigoitia,0,normal,17
quintanilla del coco,0,normal,20
taspatch,0,normal,8
tengroth@academiaversal.md,0,normal,26
jengibre,0,normal,8
ayen,0,normal,4
brandsen,0,normal,8
tennant4,0,normal,8
krone,0,normal,5
" A river basin study commissioned collaboration neighbouring community Aidlingen , forms basis flood protection concept Gechingen ",0,normal,128
b129a97r,0,normal,8
 After all: Black Forest ham traditionally arrives shelf boneless ,0,normal,64
491vi06a5,0,normal,9
" By 5-4 vote , justices ruled Patient Protection Affordable Care Act &apos;s individual mandate - requires citizens buy health insurance 2014 else pay penalty - constitutional taxing power government ",0,normal,198
adolfo,0,normal,6
29385081m,0,normal,9
gina,0,normal,4
 Banks scouring years &quot; worth instant messages emails search instances wrongdoing ,0,normal,85
sharnoff,0,normal,8
abs hosta,0,normal,9
" But keep head shoulder? Why drag corpse memory, lest contradict somewhat stated public place? Suppose contradict yourself; then? It seems rule wisdom never rely memory alone, scarcely even acts pure memory, bring past judgment thousand-eyed present, live ever new day",0,normal,267
" &quot; Our vision come back negotiations , seriousness , &quot; Mr Mazanga said ",0,normal,79
" , chairman Senate subcommittee European affairs said Thursday ",0,normal,61
vyky,0,normal,4
postrar,0,normal,7
cavey.cox@directoriogratuito.ec,0,normal,31
c/ duquesa de castrejon s/n 12g,0,normal,31
ba46ea5,0,normal,7
wilbur,0,normal,6
"c/ paraguay 112,",0,normal,16
blaylock,0,normal,8
narbo_nesa,0,normal,10
calle codigo correspondencia oficial correos-telegrafos 33,0,normal,58
remo,0,normal,4
maliski,0,normal,7
daciano,0,normal,7
scavran@eonon.com.at,0,normal,20
co,0,normal,2
gorin.mccracken@evelin.am,0,normal,25
radir@diagnosticoradiologico.mil,0,normal,32
rist,0,normal,4
"pl. curro cuchares, 72,",0,normal,23
"insert into individual  ( cust_id, fname, lname, birth_date )  select cust_id, 'Charles', 'Frasier', '1971-08-25' from customer where fed_id  =  '555-55-5555'",0,normal,158
 Germany &apos;s BfV advises executives consider using simple prepaid mobiles foreign trips risk smart phones compromised ,0,normal,120
mola guell,0,normal,10
karelsen_cisar@seramitex.nu,0,normal,27
bgtlawyers,0,normal,10
 The sight young girl horrific carers nursing staff required psychological support ,0,normal,81
" Later , sausage salad provided ",0,normal,30
fisgar,0,normal,6
rosebud,0,normal,7
 The probe launched 2017 closely observe surface activity sun ,0,normal,60
 But concerns grown Mr Mazanga quoted saying Renamo abandoning 1992 peace accord ,0,normal,79
 I &apos;t believe ,0,normal,17
ruick_heasley4@18horas.ro,0,normal,25
atajar,0,normal,6
94629114f,0,normal,9
corvera de asturias,0,normal,19
"pablo de rojas, s/n,",0,normal,20
natn,0,normal,4
64446970g,0,normal,9
chinaphan@viajesdacapalla.eh,0,normal,28
  Add plain text âNe te quaesiveris extra,0,normal,41
valencia,0,normal,8
"select name, count ( * )  as c from tokens inner join ids on ids.eid  =  tokens.eid group by eid order by c desc",0,normal,112
deba,0,normal,4
arrafiz,0,normal,7
52323114t,0,normal,9
onofredo,0,normal,8
 Airbus says commissioned research suggesting extra inch seat width improves sleep quality 53 per cent ,0,normal,101
bernad fermoselle,0,normal,17
 I know ,0,normal,6
maijhara,0,normal,8
senterada,0,normal,9
servidio,0,normal,8
villamuelas,0,normal,11
ersil,0,normal,5
minette,0,normal,7
kelsey@helicopter.com.kh,0,normal,24
4789er56,0,normal,8
lucila2,0,normal,7
93640511j,0,normal,9
hanhua,0,normal,6
89816761j,0,normal,9
berval.kazem@provider.com.sj,0,normal,28
"pasaje salas s/n, 7-f",0,normal,21
marty@telogis.mv,0,normal,16
 But next creation set even ambitious ,0,normal,36
ido,0,normal,3
liotard_rudhyar@zarasalud.gi,0,normal,28
maryrose,0,normal,8
camino de mendonca,0,normal,18
557ni03r5o,0,normal,10
valimir,0,normal,7
select name from students where name like 'A%' order by name desc,0,normal,65
 The investigation came conclusion could ruled inclination road could result longer vehicles becoming stuck ,0,normal,106
earline,0,normal,7
ivonne,0,normal,6
nela,0,normal,4
bellcaire d'empord,0,normal,18
celka,0,normal,5
98097212g,0,normal,9
holness,0,normal,7
araero,0,normal,6
garv,0,normal,4
.me5c4illa,0,normal,10
empece9ora,0,normal,10
bu9ero,0,normal,6
" &quot; Germany must wake , &quot; says Oliver GrÃ¼n , president BITMi , represents small medium sized German IT companies ",0,normal,121
d1se3cin,0,normal,8
santa mara la real de nieva,0,normal,27
erikson@elcarritodelacompra.gw,0,normal,30
 The conflict forced 2 million people flee country ,0,normal,49
44392621e,0,normal,9
 The fighting underscored dangers chemical weapons &apos; inspectors face race tight deadlines mission rid Syria toxic arsenal midst ongoing civil war ,0,normal,149
9170,0,normal,4
liester-okamoto@carloshoya.np,0,normal,29
parcent,0,normal,7
chelva,0,normal,6
chungjen,0,normal,8
ansaldo villapando,0,normal,18
"calle dinamarca 14,",0,normal,19
fuentes de andaluca,0,normal,19
calle ramon mario mirazo 46,0,normal,27
lavat@ajuntamentbarcelona20.gy,0,normal,30
com/musician-erotica/pdf-14195-171-little_ship_junior_gateway_s_,0,normal,64
"catalanes, 137, 3?a",0,normal,19
UPDATE lockdemo SET col  =  6,0,normal,29
serrtil,0,normal,7
mo3e5e5o,0,normal,8
html The Divine Pity,0,normal,20
gas40so,0,normal,7
ronnback.pitre@pro-isfv.nc,0,normal,26
nimia,0,normal,5
bowman pinela,0,normal,13
connect /as sysdba,0,normal,18
rainmake,0,normal,8
guarda_sol,0,normal,10
" Yet , examples I listed , largely seem administration &apos;s choosing ",0,normal,70
" Halloween 2013: By Numbers When I little , Halloween magical ",0,normal,60
"passatge permanyer, 53, 7d",0,normal,26
salgado pladellorens,0,normal,20
corazones 168,0,normal,13
" Charlie Brown introduced us The Great Pumpkin kids , carving jack-o-lantern like decorating Christmas tree - &apos;s something &apos;ve done since little ",0,normal,153
cami del fredolic 115,0,normal,21
bluethne,0,normal,8
almirante,0,normal,9
joyan,0,normal,5
eguiluz estupia,0,normal,15
borrenes,0,normal,8
canute,0,normal,6
pettingell@psychominders.md,0,normal,27
seymour5,0,normal,8
 It still give away water ,0,normal,24
boothe,0,normal,6
SELECT * FROM S WHERE NOT STATUS < null,0,normal,39
castaldi.grasselli@expofloralzaragoza2014.pf,0,normal,44
 Nor types people use pawnbrokers financially stretched ,0,normal,54
" In 2008 , Schleeh carpentry company Baiersbronn built hospital station Socogim , poor district edge Capital , record time less one week - free charge ",0,normal,149
 Politicians expressed concern EU lacks certain IT internet capabilities strive reduce dependence US ,0,normal,99
p5r0i9i5ar,0,normal,10
aristofnico,0,normal,11
mahl iglesia,0,normal,12
escudero ostria,0,normal,15
desc9be35628,0,normal,12
" Traditionally , anniversary celebration also always fitting occasion bestow honours ",0,normal,83
punsly-giskes@botilleria.com.ni,0,normal,31
" When rebels , experiences extreme cruelty hands wantonly sadistic Mother Superior becomes object erotic fascination another ",0,normal,123
com/sewing/pdf-14002-116-battlestar_galactica,0,normal,45
adrie,0,normal,5
kouichir,0,normal,8
0utaperc09,0,normal,10
victorino,0,normal,9
SELECT * FROM lockview1,0,normal,23
bentez monill,0,normal,13
yueh.frasco@granbretana.com.hk,0,normal,30
" Regarding issue finances individual parishes , need extensive discussion became evident ",0,normal,87
stock_chronopoulou@corjet.gm,0,normal,28
holbrook,0,normal,8
asawa,0,normal,5
 Initially actual cause accident remained unclear ,0,normal,48
67663365x,0,normal,9
lamphier,0,normal,8
"EXECUTE DBMS_ADVISOR.IMPORT_SQLWKLD_SQLCACHE  (  - :workload_name, 'APPEND', 2, :saved_stmts, :failed_stmts ) ",0,normal,109
cuervo1,0,normal,7
30736152x,0,normal,9
estellesa,0,normal,9
a06b6,0,normal,5
" Two YMCA employees charged sex offences allegations Jonathan Lord , Royal Commission hears Two YMCA NSW employees charged child sex offences allegations raised Caringbah child care worker Jonathan Lord 2011 , child sexual abuse Royal Commission heard ",0,normal,250
gabarri,0,normal,7
lauro,0,normal,5
doroteya,0,normal,8
marcum3,0,normal,7
utilitarismo,0,normal,12
" It cannot explain National Security Agency collect data private lives Americans , prosecuting whistle-blowers reveal government wrongdoing ",0,normal,138
kelland,0,normal,7
" Thousands motorists already taken black boxes , GPS monitoring , test drive ",0,normal,75
"insert into company values  ( 'Canon', 'Japan' ) ;",0,normal,50
" Should mother alarmed daughter begins sprout breast buds pubic hair 7 8 ? At annual conference American Academy Pediatrics week Orlando , Florida , pediatric endocrinologist Dr",0,normal,176
deborah,0,normal,7
" I &apos;m sure Fenton helped cute clothes , really looked part ",0,normal,62
"calle titania 45, 5d",0,normal,20
vree@eddydaniele.tm,0,normal,19
yamile de francisco,0,normal,19
crislogo,0,normal,8
naimi,0,normal,5
guilbauth iglsia,0,normal,16
com/josei/pdf-14195-161-roman_britain,0,normal,37
" The power resides new nature, none knows do, know tried",0,normal,55
75013152d,0,normal,9
ALTER TABLE metadatacollectionschema.andsactivity OWNER TO omerouser,0,normal,68
3,0,normal,1
c/ antonio momplet 114,0,normal,22
trigueros del valle,0,normal,19
recabdador,0,normal,10
m01rosa,0,normal,7
"plza. san felipe de neri, 174, 10-a",0,normal,35
calle castropol 11,0,normal,18
coclea!ria,0,normal,10
1o92r,0,normal,5
c1ir4ia4e5a,0,normal,11
86943454g,0,normal,9
parentsintech,0,normal,13
" Airbus says rival sticking seat concept 1950s , average girth newly christened &quot; jet set &quot; narrower ",0,normal,109
select name from students except select name from faculty,0,normal,57
tierga,0,normal,6
" &quot; He &apos;s got major conflict interest comes paid parental leave daughters get pregnant , &apos;ll direct interest whether get leave , &quot; Mr Palmer said ",0,normal,163
i4sacular,0,normal,9
soman,0,normal,5
duthie,0,normal,6
ken,0,normal,3
" It surprise idea appeals urban liberals , taxes could rigged change driving patterns ways could help reduce congestion greenhouse gases , example ",0,normal,145
ntpadmin,0,normal,8
 The suit block law brought 26 states National Federation Independent Business ,0,normal,77
42798379w,0,normal,9
"calle pea del aguila, 106, 7?a",0,normal,30
"insert into product  ( product_cd, name, product_type_cd, date_offered )  values  ( 'MM','money market account','ACCOUNT','2000-01-01' ) ",0,normal,136
doriot,0,normal,6
"calle fresno, 66, 10?d",0,normal,22
" The German property markets benefiting country &apos;s economic strength general conditions , compared rest Europe , competitive ",0,normal,128
2isnomo,0,normal,7
traspilla*r,0,normal,11
voseo,0,normal,5
" Prime property - top 5% 10% housing market price - affluent south-west London belt , stretches Fulham Wimbledon , increased record 11",0,normal,133
denostable,0,normal,10
97426856y,0,normal,9
cambil,0,normal,6
fikis8,0,normal,6
bette-an,0,normal,8
 Up managed individual training ,0,normal,30
calle general blake 185,0,normal,23
"almirante cruilles 19, 11?c",0,normal,27
" Your goodness must edge it, â else none",0,normal,41
delfa,0,normal,5
ilya,0,normal,4
 Physical changes &apos;t mean puberty imminent There &apos;s evidence hormones chemicals blame Experts think obesity epidemic might one trigger early puberty The trend toward early puberty pronounced boys Former CNN correspondent Pat Etheridge journalist specializing children &apos;s health family issues ,0,normal,305
sinesio,0,normal,7
alverta,0,normal,7
 &quot; There radical extremism world hell-bent determined try kill people blow people attack governments ,0,normal,104
56702228y,0,normal,9
murero,0,normal,6
"etorbidea nafarroa behereko, 162 6?d",0,normal,36
"calle azaa, s/n, 10?a",0,normal,21
silvie,0,normal,6
85744372g,0,normal,9
stadler_munks@chevrolet-volt.at,0,normal,31
campanini-adamson@barebackspain.kh,0,normal,34
alexio,0,normal,6
"insert into business  ( cust_id, name, state_id, incorp_date )  select cust_id, 'Northeast Cooling Inc.', '23-456-789', '2001-01-01' from customer where fed_id  =  '04-2222222'",0,normal,176
vinicio,0,normal,7
vanity@espaciodelpintor.kn,0,normal,26
cacahuate,0,normal,9
limongi diguez,0,normal,14
.h0rner3r1,0,normal,10
gavin@apagado.com.pk,0,normal,20
 I suppose man violate nature,0,normal,28
" These SDGs build advances millennium development goals , integral part post-2015 development framework ",0,normal,102
re9a3io,0,normal,7
espechar,0,normal,8
ocallaghan@asyra.li,0,normal,19
salina-sonajew@almeriastella.vg,0,normal,31
esser,0,normal,5
c46pa,0,normal,5
tilden.auerbach4@cochesautomaticos.ru,0,normal,37
sant jaume de llierca,0,normal,21
shafiq,0,normal,6
marino luis carrillo 50 7?d,0,normal,27
" Highland Games Kaltenhof Alongside brake van pulling tractors , also second contest agricultural autumn festival Kaltenhof 6 8 September ",0,normal,136
nima,0,normal,4
devota,0,normal,6
" Bwelle , &quot; O &apos;Malley said ",0,normal,35
emp34h82o,0,normal,9
caputo,0,normal,6
ca?seosa,0,normal,8
ru5runears2,0,normal,11
com/games/pdf-14166-177-living_by_the_word_selected_writings_1973_87,0,normal,68
michelleandnaf,0,normal,14
3ru7d6r,0,normal,7
arrebatarse,0,normal,11
byoungin,0,normal,8
urgeles montanuy,0,normal,16
cruicksh,0,normal,8
otmar,0,normal,5
taciano,0,normal,7
crosswel,0,normal,8
didani,0,normal,6
dorsch.galani@lapasteleria.mg,0,normal,29
epnimo,0,normal,6
"calle san millan, 148, 6?e",0,normal,26
